DATE,PROVINCE,REGION,NR_REPORTING,TOTAL_IN,TOTAL_IN_ICU,TOTAL_IN_RESP,TOTAL_IN_ECMO,NEW_IN,NEW_OUT,PROVINCE_NAME
2020-12-08,VAN,Flanders,14,500,100,67,7,22,58,Antwerpen
2020-12-08,BRU,Brussels,15,464,115,89,22,27,46,Brussels
2020-12-08,WHT,Wallonia,14,470,100,69,8,44,37,Hainaut
2020-12-08,VLI,Flanders,7,147,32,20,3,7,16,Limburg
2020-12-08,WLG,Wallonia,12,313,80,63,4,22,44,Liège
2020-12-08,WLX,Wallonia,3,72,14,7,1,6,5,Luxembourg
2020-12-08,WNA,Wallonia,6,131,42,32,8,12,24,Namur
2020-12-08,VOV,Flanders,14,459,91,38,11,24,53,OostVlaanderen
2020-12-08,VBR,Flanders,6,148,34,23,5,6,12,VlaamsBrabant
2020-12-08,WBR,Wallonia,2,24,8,5,0,0,4,BrabantWallon
2020-12-08,VWV,Flanders,11,408,61,35,5,45,42,WestVlaanderen
2020-12-09,VAN,Flanders,14,498,96,69,7,20,42,Antwerpen
2020-12-09,BRU,Brussels,15,423,114,86,21,19,60,Brussels
2020-12-09,WHT,Wallonia,14,448,98,71,8,26,45,Hainaut
2020-12-09,VLI,Flanders,7,136,28,17,2,12,19,Limburg
2020-12-09,WLG,Wallonia,12,307,81,64,4,16,26,Liège
2020-12-09,WLX,Wallonia,3,74,14,7,1,8,9,Luxembourg
2020-12-09,WNA,Wallonia,6,128,40,31,8,10,11,Namur
2020-12-09,VOV,Flanders,14,442,84,34,10,26,44,OostVlaanderen
2020-12-09,VBR,Flanders,6,145,33,20,4,12,5,VlaamsBrabant
2020-12-09,WBR,Wallonia,2,30,7,6,0,4,0,BrabantWallon
2020-12-09,VWV,Flanders,11,403,67,39,5,32,39,WestVlaanderen
2020-12-10,VAN,Flanders,14,499,99,61,6,24,26,Antwerpen
2020-12-10,BRU,Brussels,15,390,112,79,19,34,55,Brussels
2020-12-10,WHT,Wallonia,14,435,105,65,8,31,43,Hainaut
2020-12-10,VLI,Flanders,7,132,27,16,2,12,15,Limburg
2020-12-10,WLG,Wallonia,12,298,75,59,4,18,25,Liège
2020-12-10,WLX,Wallonia,3,74,14,6,1,3,2,Luxembourg
2020-12-10,WNA,Wallonia,6,130,38,31,7,12,7,Namur
2020-12-10,VOV,Flanders,14,440,79,33,10,27,28,OostVlaanderen
2020-12-10,VBR,Flanders,6,142,35,21,4,8,13,VlaamsBrabant
2020-12-10,WBR,Wallonia,2,27,8,6,0,2,6,BrabantWallon
2020-12-10,VWV,Flanders,11,394,66,35,4,36,37,WestVlaanderen
2020-12-11,VAN,Flanders,14,494,96,64,6,26,40,Antwerpen
2020-12-11,BRU,Brussels,15,362,113,75,19,16,44,Brussels
2020-12-11,WHT,Wallonia,14,430,94,65,7,34,34,Hainaut
2020-12-11,VLI,Flanders,7,127,27,17,2,9,12,Limburg
2020-12-11,WLG,Wallonia,12,275,74,59,5,13,27,Liège
2020-12-11,WLX,Wallonia,3,73,12,6,1,5,5,Luxembourg
2020-12-11,WNA,Wallonia,6,131,38,30,7,6,5,Namur
2020-12-11,VOV,Flanders,14,429,81,34,10,34,47,OostVlaanderen
2020-12-11,VBR,Flanders,6,144,37,21,4,12,12,VlaamsBrabant
2020-12-11,WBR,Wallonia,2,28,8,7,0,4,3,BrabantWallon
2020-12-11,VWV,Flanders,11,403,66,35,4,25,18,WestVlaanderen
2020-12-12,VAN,Flanders,14,482,95,63,7,35,48,Antwerpen
2020-12-12,BRU,Brussels,15,349,104,74,19,19,35,Brussels
2020-12-12,WHT,Wallonia,14,410,97,69,7,30,38,Hainaut
2020-12-12,VLI,Flanders,7,113,23,16,2,11,21,Limburg
2020-12-12,WLG,Wallonia,12,251,70,52,5,6,26,Liège
2020-12-12,WLX,Wallonia,3,68,13,6,0,4,9,Luxembourg
2020-12-12,WNA,Wallonia,6,127,40,29,7,12,12,Namur
2020-12-12,VOV,Flanders,14,415,80,31,9,31,41,OostVlaanderen
2020-12-12,VBR,Flanders,6,139,35,22,4,9,6,VlaamsBrabant
2020-12-12,WBR,Wallonia,2,26,7,5,0,2,3,BrabantWallon
2020-12-12,VWV,Flanders,11,390,63,40,18,26,29,WestVlaanderen
2020-12-13,VAN,Flanders,14,491,95,63,7,28,19,Antwerpen
2020-12-13,BRU,Brussels,15,353,105,74,19,19,17,Brussels
2020-12-13,WHT,Wallonia,14,428,97,72,7,28,8,Hainaut
2020-12-13,VLI,Flanders,7,117,23,15,2,7,1,Limburg
2020-12-13,WLG,Wallonia,12,260,65,48,5,17,2,Liège
2020-12-13,WLX,Wallonia,3,66,10,4,0,2,1,Luxembourg
2020-12-13,WNA,Wallonia,6,128,37,29,7,7,3,Namur
2020-12-13,VOV,Flanders,14,439,81,31,8,33,13,OostVlaanderen
2020-12-13,VBR,Flanders,6,134,33,22,4,4,3,VlaamsBrabant
2020-12-13,WBR,Wallonia,2,27,6,4,0,2,0,BrabantWallon
2020-12-13,VWV,Flanders,11,418,65,34,4,40,11,WestVlaanderen
2020-12-14,VAN,Flanders,14,487,89,58,6,18,9,Antwerpen
2020-12-14,BRU,Brussels,15,348,103,68,17,17,15,Brussels
2020-12-14,WHT,Wallonia,14,431,96,71,7,17,8,Hainaut
2020-12-14,VLI,Flanders,7,117,23,12,2,4,3,Limburg
2020-12-14,WLG,Wallonia,12,271,67,52,5,16,4,Liège
2020-12-14,WLX,Wallonia,3,68,9,5,0,1,0,Luxembourg
2020-12-14,WNA,Wallonia,6,136,41,31,7,9,1,Namur
2020-12-14,VOV,Flanders,14,447,85,36,8,10,4,OostVlaanderen
2020-12-14,VBR,Flanders,6,134,33,23,4,4,4,VlaamsBrabant
2020-12-14,WBR,Wallonia,2,27,7,4,0,0,0,BrabantWallon
2020-12-14,VWV,Flanders,11,422,62,33,4,29,6,WestVlaanderen
2020-12-15,VAN,Flanders,14,466,86,58,6,38,51,Antwerpen
2020-12-15,BRU,Brussels,15,334,95,64,15,21,39,Brussels
2020-12-15,WHT,Wallonia,14,394,88,69,6,28,48,Hainaut
2020-12-15,VLI,Flanders,7,120,22,13,2,20,9,Limburg
2020-12-15,WLG,Wallonia,12,268,66,53,5,12,17,Liège
2020-12-15,WLX,Wallonia,3,65,9,4,0,3,3,Luxembourg
2020-12-15,WNA,Wallonia,6,130,37,28,6,9,11,Namur
2020-12-15,VOV,Flanders,14,428,85,36,9,27,45,OostVlaanderen
2020-12-15,VBR,Flanders,6,131,32,22,3,11,8,VlaamsBrabant
2020-12-15,WBR,Wallonia,2,25,7,4,0,1,3,BrabantWallon
2020-12-15,VWV,Flanders,11,411,67,36,4,55,56,WestVlaanderen
2020-12-16,VAN,Flanders,14,471,81,56,6,30,33,Antwerpen
2020-12-16,BRU,Brussels,15,325,87,62,15,22,26,Brussels
2020-12-16,WHT,Wallonia,14,386,86,66,6,34,35,Hainaut
2020-12-16,VLI,Flanders,7,119,20,13,2,8,13,Limburg
2020-12-16,WLG,Wallonia,12,254,60,47,5,21,29,Liège
2020-12-16,WLX,Wallonia,3,64,9,5,0,5,8,Luxembourg
2020-12-16,WNA,Wallonia,6,130,38,29,6,11,9,Namur
2020-12-16,VOV,Flanders,14,426,82,31,10,36,33,OostVlaanderen
2020-12-16,VBR,Flanders,6,128,33,22,3,8,6,VlaamsBrabant
2020-12-16,WBR,Wallonia,2,22,6,3,0,2,5,BrabantWallon
2020-12-16,VWV,Flanders,11,382,69,42,4,24,43,WestVlaanderen
2020-12-17,VAN,Flanders,14,476,81,54,6,28,38,Antwerpen
2020-12-17,BRU,Brussels,15,342,91,61,13,33,24,Brussels
2020-12-17,WHT,Wallonia,14,367,84,57,6,30,38,Hainaut
2020-12-17,VLI,Flanders,7,115,19,15,6,8,11,Limburg
2020-12-17,WLG,Wallonia,12,241,60,47,5,22,21,Liège
2020-12-17,WLX,Wallonia,3,68,8,4,0,6,2,Luxembourg
2020-12-17,WNA,Wallonia,6,112,36,30,6,7,21,Namur
2020-12-17,VOV,Flanders,14,408,82,32,10,23,41,OostVlaanderen
2020-12-17,VBR,Flanders,6,123,29,20,3,5,5,VlaamsBrabant
2020-12-17,WBR,Wallonia,2,23,6,3,0,2,1,BrabantWallon
2020-12-17,VWV,Flanders,11,408,66,34,4,44,18,WestVlaanderen
2020-12-18,VAN,Flanders,14,471,81,50,6,31,34,Antwerpen
2020-12-18,BRU,Brussels,15,319,85,57,12,19,50,Brussels
2020-12-18,WHT,Wallonia,14,355,83,58,6,19,38,Hainaut
2020-12-18,VLI,Flanders,7,112,20,11,2,12,15,Limburg
2020-12-18,WLG,Wallonia,12,248,56,39,4,35,19,Liège
2020-12-18,WLX,Wallonia,3,65,8,4,1,7,4,Luxembourg
2020-12-18,WNA,Wallonia,6,105,35,27,5,6,8,Namur
2020-12-18,VOV,Flanders,14,398,79,32,9,31,42,OostVlaanderen
2020-12-18,VBR,Flanders,6,121,28,19,3,8,6,VlaamsBrabant
2020-12-18,WBR,Wallonia,2,22,6,3,0,0,1,BrabantWallon
2020-12-18,VWV,Flanders,11,400,66,36,4,33,37,WestVlaanderen
2020-12-19,VAN,Flanders,14,462,84,48,5,21,42,Antwerpen
2020-12-19,BRU,Brussels,15,310,83,52,12,20,26,Brussels
2020-12-19,WHT,Wallonia,14,362,82,51,6,36,43,Hainaut
2020-12-19,VLI,Flanders,7,109,22,12,2,15,17,Limburg
2020-12-19,WLG,Wallonia,12,225,53,37,3,18,31,Liège
2020-12-19,WLX,Wallonia,3,67,8,5,0,3,5,Luxembourg
2020-12-19,WNA,Wallonia,6,98,33,26,4,15,16,Namur
2020-12-19,VOV,Flanders,14,379,81,28,9,29,54,OostVlaanderen
2020-12-19,VBR,Flanders,6,114,27,18,3,3,9,VlaamsBrabant
2020-12-19,WBR,Wallonia,2,17,4,3,0,2,6,BrabantWallon
2020-12-19,VWV,Flanders,11,380,64,35,4,36,37,WestVlaanderen
2020-12-20,VAN,Flanders,14,452,82,51,10,23,21,Antwerpen
2020-12-20,BRU,Brussels,15,312,81,49,12,14,12,Brussels
2020-12-20,WHT,Wallonia,14,350,82,48,7,11,8,Hainaut
2020-12-20,VLI,Flanders,7,111,26,12,2,10,7,Limburg
2020-12-20,WLG,Wallonia,12,222,48,34,3,7,5,Liège
2020-12-20,WLX,Wallonia,3,67,8,5,0,3,0,Luxembourg
2020-12-20,WNA,Wallonia,6,101,34,27,4,7,1,Namur
2020-12-20,VOV,Flanders,14,389,83,26,8,27,11,OostVlaanderen
2020-12-20,VBR,Flanders,6,114,27,17,3,4,2,VlaamsBrabant
2020-12-20,WBR,Wallonia,2,19,3,2,0,3,0,BrabantWallon
2020-12-20,VWV,Flanders,11,401,69,40,4,24,9,WestVlaanderen
2020-12-21,VAN,Flanders,14,463,89,49,6,16,3,Antwerpen
2020-12-21,BRU,Brussels,15,325,85,51,12,20,19,Brussels
2020-12-21,WHT,Wallonia,14,350,81,57,7,14,8,Hainaut
2020-12-21,VLI,Flanders,7,114,25,11,3,5,2,Limburg
2020-12-21,WLG,Wallonia,12,222,51,35,3,10,6,Liège
2020-12-21,WLX,Wallonia,3,71,10,5,0,3,1,Luxembourg
2020-12-21,WNA,Wallonia,6,104,33,27,2,4,0,Namur
2020-12-21,VOV,Flanders,14,412,73,26,8,27,5,OostVlaanderen
2020-12-21,VBR,Flanders,6,113,28,19,3,5,3,VlaamsBrabant
2020-12-21,WBR,Wallonia,2,22,3,3,0,2,0,BrabantWallon
2020-12-21,VWV,Flanders,11,414,68,39,5,33,8,WestVlaanderen
2020-12-22,VAN,Flanders,14,446,86,51,5,25,46,Antwerpen
2020-12-22,BRU,Brussels,15,302,81,52,12,22,35,Brussels
2020-12-22,WHT,Wallonia,14,363,83,54,6,33,37,Hainaut
2020-12-22,VLI,Flanders,7,114,24,9,3,15,14,Limburg
2020-12-22,WLG,Wallonia,12,209,46,34,3,18,25,Liège
2020-12-22,WLX,Wallonia,3,69,10,4,0,5,2,Luxembourg
2020-12-22,WNA,Wallonia,6,103,32,26,2,10,8,Namur
2020-12-22,VOV,Flanders,14,404,74,29,10,38,43,OostVlaanderen
2020-12-22,VBR,Flanders,6,112,31,18,3,12,15,VlaamsBrabant
2020-12-22,WBR,Wallonia,2,25,3,3,0,5,2,BrabantWallon
2020-12-22,VWV,Flanders,11,410,66,41,5,36,32,WestVlaanderen
2020-12-23,VAN,Flanders,14,425,86,47,5,30,39,Antwerpen
2020-12-23,BRU,Brussels,15,311,80,49,12,16,23,Brussels
2020-12-23,WHT,Wallonia,14,342,76,50,6,23,37,Hainaut
2020-12-23,VLI,Flanders,7,121,23,9,2,21,6,Limburg
2020-12-23,WLG,Wallonia,12,194,42,32,3,13,26,Liège
2020-12-23,WLX,Wallonia,3,66,11,4,0,3,5,Luxembourg
2020-12-23,WNA,Wallonia,6,104,33,26,3,6,5,Namur
2020-12-23,VOV,Flanders,14,396,66,28,9,29,36,OostVlaanderen
2020-12-23,VBR,Flanders,6,99,31,15,1,3,10,VlaamsBrabant
2020-12-23,WBR,Wallonia,2,24,3,3,0,6,7,BrabantWallon
2020-12-23,VWV,Flanders,11,389,61,37,4,40,54,WestVlaanderen
2020-12-24,VAN,Flanders,14,431,86,45,5,41,35,Antwerpen
2020-12-24,BRU,Brussels,15,297,74,49,12,14,32,Brussels
2020-12-24,WHT,Wallonia,14,329,75,46,6,30,46,Hainaut
2020-12-24,VLI,Flanders,7,125,26,11,2,16,13,Limburg
2020-12-24,WLG,Wallonia,12,206,44,30,3,20,16,Liège
2020-12-24,WLX,Wallonia,3,61,11,7,0,5,9,Luxembourg
2020-12-24,WNA,Wallonia,6,97,34,24,2,7,12,Namur
2020-12-24,VOV,Flanders,14,390,69,27,7,37,44,OostVlaanderen
2020-12-24,VBR,Flanders,6,103,34,15,2,7,4,VlaamsBrabant
2020-12-24,WBR,Wallonia,2,22,4,4,0,2,2,BrabantWallon
2020-12-24,VWV,Flanders,11,386,57,30,4,32,27,WestVlaanderen
2020-12-25,VAN,Flanders,14,400,86,51,5,17,38,Antwerpen
2020-12-25,BRU,Brussels,15,273,70,50,12,11,39,Brussels
2020-12-25,WHT,Wallonia,14,294,73,46,5,18,39,Hainaut
2020-12-25,VLI,Flanders,7,112,27,11,2,9,16,Limburg
2020-12-25,WLG,Wallonia,12,194,47,32,4,14,27,Liège
2020-12-25,WLX,Wallonia,3,58,9,4,1,6,9,Luxembourg
2020-12-25,WNA,Wallonia,6,88,32,21,2,4,8,Namur
2020-12-25,VOV,Flanders,14,376,71,31,7,32,52,OostVlaanderen
2020-12-25,VBR,Flanders,6,106,33,15,2,12,6,VlaamsBrabant
2020-12-25,WBR,Wallonia,2,23,3,2,0,2,1,BrabantWallon
2020-12-25,VWV,Flanders,11,358,60,38,3,26,50,WestVlaanderen
2020-12-26,VAN,Flanders,14,410,86,49,6,29,12,Antwerpen
2020-12-26,BRU,Brussels,15,268,70,48,12,3,9,Brussels
2020-12-26,WHT,Wallonia,14,289,74,42,5,9,8,Hainaut
2020-12-26,VLI,Flanders,7,110,24,11,2,6,6,Limburg
2020-12-26,WLG,Wallonia,12,197,47,28,4,9,4,Liège
2020-12-26,WLX,Wallonia,3,60,8,4,1,2,0,Luxembourg
2020-12-26,WNA,Wallonia,6,82,27,20,2,2,5,Namur
2020-12-26,VOV,Flanders,14,380,71,30,8,14,11,OostVlaanderen
2020-12-26,VBR,Flanders,6,105,28,14,2,4,2,VlaamsBrabant
2020-12-26,WBR,Wallonia,2,25,2,2,0,1,0,BrabantWallon
2020-12-26,VWV,Flanders,11,360,56,37,3,16,12,WestVlaanderen
2020-12-27,VAN,Flanders,14,415,83,51,5,20,12,Antwerpen
2020-12-27,BRU,Brussels,15,271,71,46,12,10,10,Brussels
2020-12-27,WHT,Wallonia,14,309,71,44,5,27,6,Hainaut
2020-12-27,VLI,Flanders,7,115,22,9,2,13,7,Limburg
2020-12-27,WLG,Wallonia,12,203,45,29,4,15,5,Liège
2020-12-27,WLX,Wallonia,3,58,8,4,1,2,1,Luxembourg
2020-12-27,WNA,Wallonia,6,83,29,23,2,7,1,Namur
2020-12-27,VOV,Flanders,14,400,80,34,8,32,11,OostVlaanderen
2020-12-27,VBR,Flanders,6,95,27,13,2,2,1,VlaamsBrabant
2020-12-27,WBR,Wallonia,2,24,2,2,0,0,1,BrabantWallon
2020-12-27,VWV,Flanders,11,386,53,36,2,30,8,WestVlaanderen
2020-12-28,VAN,Flanders,14,429,89,54,6,23,9,Antwerpen
2020-12-28,BRU,Brussels,15,270,71,44,14,21,18,Brussels
2020-12-28,WHT,Wallonia,14,322,74,44,7,26,6,Hainaut
2020-12-28,VLI,Flanders,7,125,21,8,2,14,4,Limburg
2020-12-28,WLG,Wallonia,12,201,48,26,4,10,10,Liège
2020-12-28,WLX,Wallonia,3,61,12,4,1,3,1,Luxembourg
2020-12-28,WNA,Wallonia,6,91,29,22,2,3,1,Namur
2020-12-28,VOV,Flanders,14,414,84,32,8,20,11,OostVlaanderen
2020-12-28,VBR,Flanders,6,104,24,11,2,5,2,VlaamsBrabant
2020-12-28,WBR,Wallonia,2,27,3,2,0,4,0,BrabantWallon
2020-12-28,VWV,Flanders,11,396,55,35,2,21,6,WestVlaanderen
2020-12-29,VAN,Flanders,14,417,86,55,6,37,41,Antwerpen
2020-12-29,BRU,Brussels,15,267,70,42,14,19,19,Brussels
2020-12-29,WHT,Wallonia,14,308,70,41,7,25,35,Hainaut
2020-12-29,VLI,Flanders,7,136,22,9,2,17,5,Limburg
2020-12-29,WLG,Wallonia,12,208,46,28,4,25,21,Liège
2020-12-29,WLX,Wallonia,3,59,11,5,1,1,5,Luxembourg
2020-12-29,WNA,Wallonia,6,89,31,21,2,6,6,Namur
2020-12-29,VOV,Flanders,14,415,83,28,8,29,32,OostVlaanderen
2020-12-29,VBR,Flanders,6,100,21,12,2,4,3,VlaamsBrabant
2020-12-29,WBR,Wallonia,2,33,3,2,0,9,3,BrabantWallon
2020-12-29,VWV,Flanders,11,385,55,30,2,36,39,WestVlaanderen
2020-12-30,VAN,Flanders,14,399,91,50,5,25,41,Antwerpen
2020-12-30,BRU,Brussels,15,252,71,44,14,16,22,Brussels
2020-12-30,WHT,Wallonia,14,299,72,40,6,21,25,Hainaut
2020-12-30,VLI,Flanders,7,132,24,9,3,8,18,Limburg
2020-12-30,WLG,Wallonia,12,209,47,28,4,24,21,Liège
2020-12-30,WLX,Wallonia,3,57,10,4,1,2,4,Luxembourg
2020-12-30,WNA,Wallonia,6,81,26,19,2,2,7,Namur
2020-12-30,VOV,Flanders,14,393,78,28,8,17,41,OostVlaanderen
2020-12-30,VBR,Flanders,6,98,19,10,2,6,6,VlaamsBrabant
2020-12-30,WBR,Wallonia,2,30,3,3,0,3,8,BrabantWallon
2020-12-30,VWV,Flanders,11,383,55,29,2,35,29,WestVlaanderen
2020-12-31,VAN,Flanders,14,367,88,45,4,18,46,Antwerpen
2020-12-31,BRU,Brussels,15,240,69,43,12,11,22,Brussels
2020-12-31,WHT,Wallonia,14,259,66,45,7,16,21,Hainaut
2020-12-31,VLI,Flanders,7,137,24,10,3,17,8,Limburg
2020-12-31,WLG,Wallonia,12,207,50,27,4,18,18,Liège
2020-12-31,WLX,Wallonia,3,51,9,3,1,3,5,Luxembourg
2020-12-31,WNA,Wallonia,6,76,25,18,3,6,13,Namur
2020-12-31,VOV,Flanders,14,368,80,23,6,13,35,OostVlaanderen
2020-12-31,VBR,Flanders,6,89,17,11,2,5,7,VlaamsBrabant
2020-12-31,WBR,Wallonia,2,25,3,3,0,3,3,BrabantWallon
2020-12-31,VWV,Flanders,11,368,63,29,2,35,48,WestVlaanderen
2021-01-01,VAN,Flanders,14,347,87,45,4,20,35,Antwerpen
2021-01-01,BRU,Brussels,15,232,68,42,12,11,22,Brussels
2021-01-01,WHT,Wallonia,14,251,66,37,7,25,29,Hainaut
2021-01-01,VLI,Flanders,7,138,23,10,3,7,6,Limburg
2021-01-01,WLG,Wallonia,12,194,49,26,3,16,19,Liège
2021-01-01,WLX,Wallonia,3,47,9,3,1,3,12,Luxembourg
2021-01-01,WNA,Wallonia,6,76,25,17,3,4,4,Namur
2021-01-01,VOV,Flanders,14,338,80,28,8,16,50,OostVlaanderen
2021-01-01,VBR,Flanders,6,88,18,8,1,4,6,VlaamsBrabant
2021-01-01,WBR,Wallonia,2,32,5,4,0,10,2,BrabantWallon
2021-01-01,VWV,Flanders,11,338,59,27,2,34,49,WestVlaanderen
2021-01-02,VAN,Flanders,14,360,86,40,4,18,10,Antwerpen
2021-01-02,BRU,Brussels,15,236,67,42,12,7,7,Brussels
2021-01-02,WHT,Wallonia,14,256,66,37,6,17,8,Hainaut
2021-01-02,VLI,Flanders,7,137,20,10,3,8,2,Limburg
2021-01-02,WLG,Wallonia,12,191,47,25,3,7,6,Liège
2021-01-02,WLX,Wallonia,3,46,8,3,1,2,1,Luxembourg
2021-01-02,WNA,Wallonia,6,78,25,19,3,5,0,Namur
2021-01-02,VOV,Flanders,14,352,80,17,4,15,5,OostVlaanderen
2021-01-02,VBR,Flanders,6,88,19,7,1,4,2,VlaamsBrabant
2021-01-02,WBR,Wallonia,2,33,4,3,0,3,1,BrabantWallon
2021-01-02,VWV,Flanders,11,345,59,24,2,24,13,WestVlaanderen
2021-01-03,VAN,Flanders,14,361,84,35,5,17,16,Antwerpen
2021-01-03,BRU,Brussels,15,236,68,43,12,14,10,Brussels
2021-01-03,WHT,Wallonia,14,264,63,36,6,18,1,Hainaut
2021-01-03,VLI,Flanders,7,151,19,11,4,17,3,Limburg
2021-01-03,WLG,Wallonia,12,196,47,25,3,13,5,Liège
2021-01-03,WLX,Wallonia,3,52,9,3,1,2,0,Luxembourg
2021-01-03,WNA,Wallonia,6,77,24,18,3,5,1,Namur
2021-01-03,VOV,Flanders,14,373,80,26,7,26,8,OostVlaanderen
2021-01-03,VBR,Flanders,6,90,17,7,1,6,3,VlaamsBrabant
2021-01-03,WBR,Wallonia,2,35,4,3,0,1,0,BrabantWallon
2021-01-03,VWV,Flanders,11,350,53,25,2,18,13,WestVlaanderen
2021-01-04,VAN,Flanders,14,376,78,39,5,17,6,Antwerpen
2021-01-04,BRU,Brussels,15,225,68,42,11,11,24,Brussels
2021-01-04,WHT,Wallonia,14,272,64,38,6,15,2,Hainaut
2021-01-04,VLI,Flanders,7,159,21,11,3,7,2,Limburg
2021-01-04,WLG,Wallonia,12,198,45,29,3,9,6,Liège
2021-01-04,WLX,Wallonia,3,49,9,3,1,3,1,Luxembourg
2021-01-04,WNA,Wallonia,6,80,25,17,2,3,1,Namur
2021-01-04,VOV,Flanders,14,386,81,30,7,22,10,OostVlaanderen
2021-01-04,VBR,Flanders,6,88,16,6,1,2,1,VlaamsBrabant
2021-01-04,WBR,Wallonia,2,31,4,3,0,0,3,BrabantWallon
2021-01-04,VWV,Flanders,11,362,53,25,2,21,5,WestVlaanderen
2021-01-05,VAN,Flanders,14,358,74,40,5,24,48,Antwerpen
2021-01-05,BRU,Brussels,15,224,65,40,10,19,27,Brussels
2021-01-05,WHT,Wallonia,14,266,58,37,6,21,25,Hainaut
2021-01-05,VLI,Flanders,7,152,22,10,3,12,15,Limburg
2021-01-05,WLG,Wallonia,12,186,41,24,3,10,16,Liège
2021-01-05,WLX,Wallonia,3,50,8,3,1,1,3,Luxembourg
2021-01-05,WNA,Wallonia,6,76,23,15,2,3,7,Namur
2021-01-05,VOV,Flanders,14,356,73,30,6,19,43,OostVlaanderen
2021-01-05,VBR,Flanders,6,81,15,3,1,2,6,VlaamsBrabant
2021-01-05,WBR,Wallonia,2,24,3,3,0,2,8,BrabantWallon
2021-01-05,VWV,Flanders,11,357,48,22,2,36,44,WestVlaanderen
2021-01-06,VAN,Flanders,14,335,71,37,5,15,43,Antwerpen
2021-01-06,BRU,Brussels,15,226,61,37,9,19,23,Brussels
2021-01-06,WHT,Wallonia,14,274,54,34,6,25,25,Hainaut
2021-01-06,VLI,Flanders,7,141,19,10,3,8,12,Limburg
2021-01-06,WLG,Wallonia,12,180,38,24,3,15,20,Liège
2021-01-06,WLX,Wallonia,3,46,7,4,4,2,4,Luxembourg
2021-01-06,WNA,Wallonia,6,82,23,15,2,9,3,Namur
2021-01-06,VOV,Flanders,14,353,69,31,5,16,34,OostVlaanderen
2021-01-06,VBR,Flanders,6,76,14,3,1,6,6,VlaamsBrabant
2021-01-06,WBR,Wallonia,2,20,3,3,0,1,5,BrabantWallon
2021-01-06,VWV,Flanders,11,343,45,19,2,29,42,WestVlaanderen
2021-01-07,VAN,Flanders,14,345,65,31,6,27,34,Antwerpen
2021-01-07,BRU,Brussels,15,215,58,36,8,17,26,Brussels
2021-01-07,WHT,Wallonia,14,269,58,36,6,19,21,Hainaut
2021-01-07,VLI,Flanders,7,144,16,8,2,21,21,Limburg
2021-01-07,WLG,Wallonia,12,180,39,24,3,16,14,Liège
2021-01-07,WLX,Wallonia,3,41,5,4,1,0,6,Luxembourg
2021-01-07,WNA,Wallonia,6,73,23,15,1,2,7,Namur
2021-01-07,VOV,Flanders,14,338,63,33,5,16,35,OostVlaanderen
2021-01-07,VBR,Flanders,6,70,9,4,1,8,8,VlaamsBrabant
2021-01-07,WBR,Wallonia,2,16,2,2,0,2,3,BrabantWallon
2021-01-07,VWV,Flanders,11,327,43,20,2,28,44,WestVlaanderen
2021-01-08,VAN,Flanders,14,338,60,32,6,24,27,Antwerpen
2021-01-08,BRU,Brussels,15,219,63,36,7,17,15,Brussels
2021-01-08,WHT,Wallonia,14,275,55,36,7,23,19,Hainaut
2021-01-08,VLI,Flanders,7,137,20,10,3,8,13,Limburg
2021-01-08,WLG,Wallonia,12,183,38,24,3,17,12,Liège
2021-01-08,WLX,Wallonia,3,37,5,4,1,1,5,Luxembourg
2021-01-08,WNA,Wallonia,6,73,21,8,1,7,1,Namur
2021-01-08,VOV,Flanders,14,330,64,31,3,17,31,OostVlaanderen
2021-01-08,VBR,Flanders,6,69,6,4,1,2,2,VlaamsBrabant
2021-01-08,WBR,Wallonia,2,16,3,3,0,2,1,BrabantWallon
2021-01-08,VWV,Flanders,11,319,42,18,2,23,30,WestVlaanderen
2021-01-09,VAN,Flanders,14,331,58,31,5,24,27,Antwerpen
2021-01-09,BRU,Brussels,15,214,60,34,8,11,17,Brussels
2021-01-09,WHT,Wallonia,14,258,60,35,7,18,30,Hainaut
2021-01-09,VLI,Flanders,7,134,20,8,3,11,17,Limburg
2021-01-09,WLG,Wallonia,12,187,39,26,3,15,11,Liège
2021-01-09,WLX,Wallonia,3,39,5,4,1,4,2,Luxembourg
2021-01-09,WNA,Wallonia,6,67,21,16,1,1,5,Namur
2021-01-09,VOV,Flanders,14,310,60,28,3,12,42,OostVlaanderen
2021-01-09,VBR,Flanders,6,72,9,4,1,8,5,VlaamsBrabant
2021-01-09,WBR,Wallonia,2,16,3,3,0,4,2,BrabantWallon
2021-01-09,VWV,Flanders,11,299,44,16,2,29,46,WestVlaanderen
2021-01-10,VAN,Flanders,14,321,55,32,5,10,13,Antwerpen
2021-01-10,BRU,Brussels,15,216,58,33,8,5,8,Brussels
2021-01-10,WHT,Wallonia,14,258,61,39,7,8,6,Hainaut
2021-01-10,VLI,Flanders,7,139,20,8,3,7,1,Limburg
2021-01-10,WLG,Wallonia,12,195,40,26,3,9,6,Liège
2021-01-10,WLX,Wallonia,3,39,5,3,1,0,0,Luxembourg
2021-01-10,WNA,Wallonia,6,68,19,11,0,4,1,Namur
2021-01-10,VOV,Flanders,14,316,59,26,3,14,6,OostVlaanderen
2021-01-10,VBR,Flanders,6,72,7,4,1,6,3,VlaamsBrabant
2021-01-10,WBR,Wallonia,2,18,3,3,0,0,1,BrabantWallon
